domain,window_index,window_start_cycle,window_end_cycle_exclusive,canonical_component_id,sent_packets,received_packets,sent_wire_bits,received_wire_bits,tool,traffic,injection_rate,seed,queue_occupancy_mean,queue_occupancy_p95,queue_occupancy_max,stall_count,backpressure_count,source_path,source_sha256,source_selector,metric_semantics,evidence_level,congestion_cycle_ratio,dominant_stall_reason
shared_cnn_input,0,0,512,endpoint[0],512,0,65536,0,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,0 <= release_cycle < 512,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,0,0,512,endpoint[10],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,0 <= release_cycle < 512,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,0,0,512,endpoint[11],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,0 <= release_cycle < 512,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,0,0,512,endpoint[12],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,0 <= release_cycle < 512,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,0,0,512,endpoint[13],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,0 <= release_cycle < 512,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,0,0,512,endpoint[14],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,0 <= release_cycle < 512,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,0,0,512,endpoint[15],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,0 <= release_cycle < 512,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,0,0,512,endpoint[1],0,35,0,4480,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,0 <= release_cycle < 512,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,0,0,512,endpoint[2],0,35,0,4480,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,0 <= release_cycle < 512,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,0,0,512,endpoint[3],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,0 <= release_cycle < 512,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,0,0,512,endpoint[4],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,0 <= release_cycle < 512,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,0,0,512,endpoint[5],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,0 <= release_cycle < 512,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,0,0,512,endpoint[6],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,0 <= release_cycle < 512,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,0,0,512,endpoint[7],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,0 <= release_cycle < 512,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,0,0,512,endpoint[8],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,0 <= release_cycle < 512,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,0,0,512,endpoint[9],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,0 <= release_cycle < 512,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,1,512,1024,endpoint[0],512,0,65536,0,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,1,512,1024,endpoint[10],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,1,512,1024,endpoint[11],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,1,512,1024,endpoint[12],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,1,512,1024,endpoint[13],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,1,512,1024,endpoint[14],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,1,512,1024,endpoint[15],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,1,512,1024,endpoint[1],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,1,512,1024,endpoint[2],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,1,512,1024,endpoint[3],0,35,0,4480,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,1,512,1024,endpoint[4],0,35,0,4480,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,1,512,1024,endpoint[5],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,1,512,1024,endpoint[6],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,1,512,1024,endpoint[7],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,1,512,1024,endpoint[8],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,1,512,1024,endpoint[9],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,2,1024,1536,endpoint[0],512,0,65536,0,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,2,1024,1536,endpoint[10],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,2,1024,1536,endpoint[11],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,2,1024,1536,endpoint[12],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,2,1024,1536,endpoint[13],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,2,1024,1536,endpoint[14],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,2,1024,1536,endpoint[15],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,2,1024,1536,endpoint[1],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,2,1024,1536,endpoint[2],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,2,1024,1536,endpoint[3],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,2,1024,1536,endpoint[4],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,2,1024,1536,endpoint[5],0,35,0,4480,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,2,1024,1536,endpoint[6],0,35,0,4480,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,2,1024,1536,endpoint[7],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,2,1024,1536,endpoint[8],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,2,1024,1536,endpoint[9],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,3,1536,2048,endpoint[0],512,0,65536,0,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,3,1536,2048,endpoint[10],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,3,1536,2048,endpoint[11],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,3,1536,2048,endpoint[12],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,3,1536,2048,endpoint[13],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,3,1536,2048,endpoint[14],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,3,1536,2048,endpoint[15],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,3,1536,2048,endpoint[1],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,3,1536,2048,endpoint[2],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,3,1536,2048,endpoint[3],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,3,1536,2048,endpoint[4],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,3,1536,2048,endpoint[5],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,3,1536,2048,endpoint[6],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,3,1536,2048,endpoint[7],0,35,0,4480,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,3,1536,2048,endpoint[8],0,35,0,4480,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,3,1536,2048,endpoint[9],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,4,2048,2560,endpoint[0],512,0,65536,0,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,2048 <= release_cycle < 2560,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,4,2048,2560,endpoint[10],0,35,0,4480,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,2048 <= release_cycle < 2560,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,4,2048,2560,endpoint[11],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,2048 <= release_cycle < 2560,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,4,2048,2560,endpoint[12],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,2048 <= release_cycle < 2560,Exact endpoint demand from the shared packet input,Exact input,,
