candidate_id,tool,case_id,seed,repeat,status,evidence_level,measurement_kind,trace_csv_path,trace_sha256,registered_trace_sha256,registered_packet_count,logical_bits,wire_bits,padding_bits,drain_cycles,offered_packets,injected_packets,delivered_packets,undrained_packets,total_cycles,network_makespan_cycles,packet_latency_avg,packet_latency_p95,throughput_packets_per_cycle,timeout,canonical_delivery_trace_hash,canonical_metrics_hash,computed_shared_metrics_hash,queue_occupancy_avg_flits,queue_occupancy_max_flits,congestion_cycles,router_conflict_stalls,backpressure_events,injection_queue_stalls,config_hash,model_hash,dataset_hash,prediction_hash,lowering_hash,runtime_or_tool,tool_git_commit,adapter_patch_sha256,binary_sha256,raw_path,claim_boundary
c-2b4cf12a6ed1af66,BookSim2,sequential_network,40,0,completed,numerical,booksim2_trace_packet_cycle_runtime,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,18337,2347008,2347136,128,147720,18337,18337,18337,0,51524,51524,15252.501227027322,31203.0,0.35589239965841163,False,9829022a3195ef6372584173f096623bdc294fb626d6aa8ce21c1a385118fb94,4e96547eeba205af07bd0d0763db1a4e6e4baf89b1f78561e42f70a487f676e7,4e96547eeba205af07bd0d0763db1a4e6e4baf89b1f78561e42f70a487f676e7,,,,,,,7b0ce4c673608edcf7acc31b7795265d6130375843ca079a055d5d5abb97300c,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,58481a24c582fffdb3ee63a052ea16ea08c1d0f8e90b2abbdb24a96c77055ad3,9d56dbfd0611130a20aec9638bb9ce935dc023c17f6b0815e83b4b3a27efaa26,98311305665da9094b2d693a241b76172e8d7e4a0533a0242bb62c9a9706f7a9,BookSim2,28f43299f1706a3160ffac721ca461d74eb6e618,ee2ec50d05dfc439d371b34766d7a096604d4d822434f6ac61661a088dd5f977,44b617ec81bcdb7496ee86acab011f5d7d00c0716ae65150a11777a2b84c4cbd,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_booksim2/c-2b4cf12a6ed1af66.json,"CNN-shape-derived NoC trace; no CNN arithmetic, accuracy, or cycle-exact cross-tool claim"
c-a468e81cb3dd1e73,BookSim2,sequential_network,40,1,completed,numerical,booksim2_trace_packet_cycle_runtime,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,18337,2347008,2347136,128,147720,18337,18337,18337,0,51524,51524,15252.501227027322,31203.0,0.35589239965841163,False,9829022a3195ef6372584173f096623bdc294fb626d6aa8ce21c1a385118fb94,4e96547eeba205af07bd0d0763db1a4e6e4baf89b1f78561e42f70a487f676e7,4e96547eeba205af07bd0d0763db1a4e6e4baf89b1f78561e42f70a487f676e7,,,,,,,7b0ce4c673608edcf7acc31b7795265d6130375843ca079a055d5d5abb97300c,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,58481a24c582fffdb3ee63a052ea16ea08c1d0f8e90b2abbdb24a96c77055ad3,9d56dbfd0611130a20aec9638bb9ce935dc023c17f6b0815e83b4b3a27efaa26,98311305665da9094b2d693a241b76172e8d7e4a0533a0242bb62c9a9706f7a9,BookSim2,28f43299f1706a3160ffac721ca461d74eb6e618,ee2ec50d05dfc439d371b34766d7a096604d4d822434f6ac61661a088dd5f977,44b617ec81bcdb7496ee86acab011f5d7d00c0716ae65150a11777a2b84c4cbd,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_booksim2/c-a468e81cb3dd1e73.json,"CNN-shape-derived NoC trace; no CNN arithmetic, accuracy, or cycle-exact cross-tool claim"
c-6a6457a60d85a2ae,STAGE,conv1,40,0,completed,numerical,stage_vbs_cnn_packet_trace_runtime,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/conv1.csv,565694a7c3e374f195a2bf8e845f7f55d423ae331a11d8f6b4126b5a4123723f,565694a7c3e374f195a2bf8e845f7f55d423ae331a11d8f6b4126b5a4123723f,4502,576192,576256,64,37040,4502,4502,4502,0,4510,4510,81.15570857396713,640.0,0.9982261640798226,False,776bab22f30988e1cd3605e859d4a9de127c7edf94d7d29a9173b954ef5dc894,8937276b8e542ee3423a84b9532f539a31d40ca301f9f60a967b96199f541af8,8937276b8e542ee3423a84b9532f539a31d40ca301f9f60a967b96199f541af8,0.4810421286031042,16,760,1841,7002,4276,7b0ce4c673608edcf7acc31b7795265d6130375843ca079a055d5d5abb97300c,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,58481a24c582fffdb3ee63a052ea16ea08c1d0f8e90b2abbdb24a96c77055ad3,9d56dbfd0611130a20aec9638bb9ce935dc023c17f6b0815e83b4b3a27efaa26,98311305665da9094b2d693a241b76172e8d7e4a0533a0242bb62c9a9706f7a9,HardwareSim.Core.AspdacVbsCnnTraceRuntime.RunTraceCsv,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_stage/c-6a6457a60d85a2ae.json,"CNN-shape-derived NoC trace; no CNN arithmetic, accuracy, or cycle-exact cross-tool claim"
c-49da1cf80961cd31,STAGE,conv1,40,1,completed,numerical,stage_vbs_cnn_packet_trace_runtime,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/conv1.csv,565694a7c3e374f195a2bf8e845f7f55d423ae331a11d8f6b4126b5a4123723f,565694a7c3e374f195a2bf8e845f7f55d423ae331a11d8f6b4126b5a4123723f,4502,576192,576256,64,37040,4502,4502,4502,0,4510,4510,81.15570857396713,640.0,0.9982261640798226,False,776bab22f30988e1cd3605e859d4a9de127c7edf94d7d29a9173b954ef5dc894,8937276b8e542ee3423a84b9532f539a31d40ca301f9f60a967b96199f541af8,8937276b8e542ee3423a84b9532f539a31d40ca301f9f60a967b96199f541af8,0.4810421286031042,16,760,1841,7002,4276,7b0ce4c673608edcf7acc31b7795265d6130375843ca079a055d5d5abb97300c,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,58481a24c582fffdb3ee63a052ea16ea08c1d0f8e90b2abbdb24a96c77055ad3,9d56dbfd0611130a20aec9638bb9ce935dc023c17f6b0815e83b4b3a27efaa26,98311305665da9094b2d693a241b76172e8d7e4a0533a0242bb62c9a9706f7a9,HardwareSim.Core.AspdacVbsCnnTraceRuntime.RunTraceCsv,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_stage/c-49da1cf80961cd31.json,"CNN-shape-derived NoC trace; no CNN arithmetic, accuracy, or cycle-exact cross-tool claim"
c-6856487a04d584c5,STAGE,conv2,40,0,completed,numerical,stage_vbs_cnn_packet_trace_runtime,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/conv2.csv,58ddd0650d9302d4f09f02f4745492b87a042aedc330c8c3f482177f1a53ef2c,58ddd0650d9302d4f09f02f4745492b87a042aedc330c8c3f482177f1a53ef2c,3256,416768,416768,0,27072,3256,3256,3256,0,3264,3264,13.419840294840295,89.0,0.9975490196078431,False,c9a5d631ee8e2cdabffcb3083cf6d2c03f1e8b3b42c62f86cfcf5fb8a76b2634,ed987c649c66a278929d78b412daae4dd4c1d1748a8a05ca510c1636b41fb8ec,ed987c649c66a278929d78b412daae4dd4c1d1748a8a05ca510c1636b41fb8ec,0.11490119485294117,16,192,543,1104,19,7b0ce4c673608edcf7acc31b7795265d6130375843ca079a055d5d5abb97300c,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,58481a24c582fffdb3ee63a052ea16ea08c1d0f8e90b2abbdb24a96c77055ad3,9d56dbfd0611130a20aec9638bb9ce935dc023c17f6b0815e83b4b3a27efaa26,98311305665da9094b2d693a241b76172e8d7e4a0533a0242bb62c9a9706f7a9,HardwareSim.Core.AspdacVbsCnnTraceRuntime.RunTraceCsv,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_stage/c-6856487a04d584c5.json,"CNN-shape-derived NoC trace; no CNN arithmetic, accuracy, or cycle-exact cross-tool claim"
c-656bf53a9cc84c38,STAGE,conv2,40,1,completed,numerical,stage_vbs_cnn_packet_trace_runtime,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/conv2.csv,58ddd0650d9302d4f09f02f4745492b87a042aedc330c8c3f482177f1a53ef2c,58ddd0650d9302d4f09f02f4745492b87a042aedc330c8c3f482177f1a53ef2c,3256,416768,416768,0,27072,3256,3256,3256,0,3264,3264,13.419840294840295,89.0,0.9975490196078431,False,c9a5d631ee8e2cdabffcb3083cf6d2c03f1e8b3b42c62f86cfcf5fb8a76b2634,ed987c649c66a278929d78b412daae4dd4c1d1748a8a05ca510c1636b41fb8ec,ed987c649c66a278929d78b412daae4dd4c1d1748a8a05ca510c1636b41fb8ec,0.11490119485294117,16,192,543,1104,19,7b0ce4c673608edcf7acc31b7795265d6130375843ca079a055d5d5abb97300c,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,58481a24c582fffdb3ee63a052ea16ea08c1d0f8e90b2abbdb24a96c77055ad3,9d56dbfd0611130a20aec9638bb9ce935dc023c17f6b0815e83b4b3a27efaa26,98311305665da9094b2d693a241b76172e8d7e4a0533a0242bb62c9a9706f7a9,HardwareSim.Core.AspdacVbsCnnTraceRuntime.RunTraceCsv,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_stage/c-656bf53a9cc84c38.json,"CNN-shape-derived NoC trace; no CNN arithmetic, accuracy, or cycle-exact cross-tool claim"
c-409cc5ec37dd2866,STAGE,fc1,40,0,completed,numerical,stage_vbs_cnn_packet_trace_runtime,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/fc1.csv,ceb882f04d373e9c8a032be13e9ab9929c1305f3037c223797334947a67b94af,ceb882f04d373e9c8a032be13e9ab9929c1305f3037c223797334947a67b94af,7774,995072,995072,0,63216,7774,7774,7774,0,7782,7782,4.244790326730126,7.0,0.9989719866358263,False,6b709c9f83024073be5b6a583f8cccb0d41355cbf9f7d1d215bbaf53d5692755,a8e323a3541016c80688c96a00112c59187e1bebc52ec60135dbfe86f3da9c6e,a8e323a3541016c80688c96a00112c59187e1bebc52ec60135dbfe86f3da9c6e,0.0005686198920585967,7,7,62,0,0,7b0ce4c673608edcf7acc31b7795265d6130375843ca079a055d5d5abb97300c,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,58481a24c582fffdb3ee63a052ea16ea08c1d0f8e90b2abbdb24a96c77055ad3,9d56dbfd0611130a20aec9638bb9ce935dc023c17f6b0815e83b4b3a27efaa26,98311305665da9094b2d693a241b76172e8d7e4a0533a0242bb62c9a9706f7a9,HardwareSim.Core.AspdacVbsCnnTraceRuntime.RunTraceCsv,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_stage/c-409cc5ec37dd2866.json,"CNN-shape-derived NoC trace; no CNN arithmetic, accuracy, or cycle-exact cross-tool claim"
c-d535655b6cb8fd7b,STAGE,fc1,40,1,completed,numerical,stage_vbs_cnn_packet_trace_runtime,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/fc1.csv,ceb882f04d373e9c8a032be13e9ab9929c1305f3037c223797334947a67b94af,ceb882f04d373e9c8a032be13e9ab9929c1305f3037c223797334947a67b94af,7774,995072,995072,0,63216,7774,7774,7774,0,7782,7782,4.244790326730126,7.0,0.9989719866358263,False,6b709c9f83024073be5b6a583f8cccb0d41355cbf9f7d1d215bbaf53d5692755,a8e323a3541016c80688c96a00112c59187e1bebc52ec60135dbfe86f3da9c6e,a8e323a3541016c80688c96a00112c59187e1bebc52ec60135dbfe86f3da9c6e,0.0005686198920585967,7,7,62,0,0,7b0ce4c673608edcf7acc31b7795265d6130375843ca079a055d5d5abb97300c,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,58481a24c582fffdb3ee63a052ea16ea08c1d0f8e90b2abbdb24a96c77055ad3,9d56dbfd0611130a20aec9638bb9ce935dc023c17f6b0815e83b4b3a27efaa26,98311305665da9094b2d693a241b76172e8d7e4a0533a0242bb62c9a9706f7a9,HardwareSim.Core.AspdacVbsCnnTraceRuntime.RunTraceCsv,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_stage/c-d535655b6cb8fd7b.json,"CNN-shape-derived NoC trace; no CNN arithmetic, accuracy, or cycle-exact cross-tool claim"
c-3e562cf7eaf671a9,STAGE,fc2,40,0,completed,numerical,stage_vbs_cnn_packet_trace_runtime,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/fc2.csv,c98d40d44ed997d5f49c1470553e4adf923c20f1f2cedaeea412ff012cdcaefb,c98d40d44ed997d5f49c1470553e4adf923c20f1f2cedaeea412ff012cdcaefb,2571,329088,329088,0,21592,2571,2571,2571,0,2579,2579,4.2613768961493586,7.0,0.9968980224893369,False,d3bc7e6a4559e062e6e85b8839fd45fe28a08d6a29eabbabdc879f393ad5304e,3684d96d170df9d7f6db7ecf2a5d399c14387c6b2ca70565b82995923ac2d94f,3684d96d170df9d7f6db7ecf2a5d399c14387c6b2ca70565b82995923ac2d94f,0.0007997285769678169,6,6,30,0,0,7b0ce4c673608edcf7acc31b7795265d6130375843ca079a055d5d5abb97300c,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,58481a24c582fffdb3ee63a052ea16ea08c1d0f8e90b2abbdb24a96c77055ad3,9d56dbfd0611130a20aec9638bb9ce935dc023c17f6b0815e83b4b3a27efaa26,98311305665da9094b2d693a241b76172e8d7e4a0533a0242bb62c9a9706f7a9,HardwareSim.Core.AspdacVbsCnnTraceRuntime.RunTraceCsv,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_stage/c-3e562cf7eaf671a9.json,"CNN-shape-derived NoC trace; no CNN arithmetic, accuracy, or cycle-exact cross-tool claim"
c-02894ebe96738af3,STAGE,fc2,40,1,completed,numerical,stage_vbs_cnn_packet_trace_runtime,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/fc2.csv,c98d40d44ed997d5f49c1470553e4adf923c20f1f2cedaeea412ff012cdcaefb,c98d40d44ed997d5f49c1470553e4adf923c20f1f2cedaeea412ff012cdcaefb,2571,329088,329088,0,21592,2571,2571,2571,0,2579,2579,4.2613768961493586,7.0,0.9968980224893369,False,d3bc7e6a4559e062e6e85b8839fd45fe28a08d6a29eabbabdc879f393ad5304e,3684d96d170df9d7f6db7ecf2a5d399c14387c6b2ca70565b82995923ac2d94f,3684d96d170df9d7f6db7ecf2a5d399c14387c6b2ca70565b82995923ac2d94f,0.0007997285769678169,6,6,30,0,0,7b0ce4c673608edcf7acc31b7795265d6130375843ca079a055d5d5abb97300c,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,58481a24c582fffdb3ee63a052ea16ea08c1d0f8e90b2abbdb24a96c77055ad3,9d56dbfd0611130a20aec9638bb9ce935dc023c17f6b0815e83b4b3a27efaa26,98311305665da9094b2d693a241b76172e8d7e4a0533a0242bb62c9a9706f7a9,HardwareSim.Core.AspdacVbsCnnTraceRuntime.RunTraceCsv,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_stage/c-02894ebe96738af3.json,"CNN-shape-derived NoC trace; no CNN arithmetic, accuracy, or cycle-exact cross-tool claim"
c-fc80b7349225a63c,STAGE,fc3,40,0,completed,numerical,stage_vbs_cnn_packet_trace_runtime,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/fc3.csv,362681f361bf9f428ff9c8b3a583939b9e03b3ef9f15975447902550628109e4,362681f361bf9f428ff9c8b3a583939b9e03b3ef9f15975447902550628109e4,234,29888,29952,64,4096,234,234,234,0,242,242,4.153846153846154,7.0,0.9669421487603306,False,298492754628da2a6d74bcfe768a692fe48917ceb2db9fcb38dfda1ca110f525,b86ec0d00835659f887d569a9523a6fc98fab473620d3097935907508b5a31b1,b86ec0d00835659f887d569a9523a6fc98fab473620d3097935907508b5a31b1,0,0,0,0,0,0,7b0ce4c673608edcf7acc31b7795265d6130375843ca079a055d5d5abb97300c,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,58481a24c582fffdb3ee63a052ea16ea08c1d0f8e90b2abbdb24a96c77055ad3,9d56dbfd0611130a20aec9638bb9ce935dc023c17f6b0815e83b4b3a27efaa26,98311305665da9094b2d693a241b76172e8d7e4a0533a0242bb62c9a9706f7a9,HardwareSim.Core.AspdacVbsCnnTraceRuntime.RunTraceCsv,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_stage/c-fc80b7349225a63c.json,"CNN-shape-derived NoC trace; no CNN arithmetic, accuracy, or cycle-exact cross-tool claim"
c-e8bfef9a80a6fb8f,STAGE,fc3,40,1,completed,numerical,stage_vbs_cnn_packet_trace_runtime,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/fc3.csv,362681f361bf9f428ff9c8b3a583939b9e03b3ef9f15975447902550628109e4,362681f361bf9f428ff9c8b3a583939b9e03b3ef9f15975447902550628109e4,234,29888,29952,64,4096,234,234,234,0,242,242,4.153846153846154,7.0,0.9669421487603306,False,298492754628da2a6d74bcfe768a692fe48917ceb2db9fcb38dfda1ca110f525,b86ec0d00835659f887d569a9523a6fc98fab473620d3097935907508b5a31b1,b86ec0d00835659f887d569a9523a6fc98fab473620d3097935907508b5a31b1,0,0,0,0,0,0,7b0ce4c673608edcf7acc31b7795265d6130375843ca079a055d5d5abb97300c,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,58481a24c582fffdb3ee63a052ea16ea08c1d0f8e90b2abbdb24a96c77055ad3,9d56dbfd0611130a20aec9638bb9ce935dc023c17f6b0815e83b4b3a27efaa26,98311305665da9094b2d693a241b76172e8d7e4a0533a0242bb62c9a9706f7a9,HardwareSim.Core.AspdacVbsCnnTraceRuntime.RunTraceCsv,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_stage/c-e8bfef9a80a6fb8f.json,"CNN-shape-derived NoC trace; no CNN arithmetic, accuracy, or cycle-exact cross-tool claim"
c-ac9428758cfe0dd6,STAGE,sequential_network,40,0,completed,numerical,stage_vbs_cnn_packet_trace_runtime,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,18337,2347008,2347136,128,147720,18337,18337,18337,0,18537,18537,24.75786660849648,73.0,0.9892107676538814,False,35dda3fc118ed110bc337f7e7ec24a36ac548331a4e3b310b2a1f19b1e79e65d,4beffaf95390813e9666c77deaa8b31ca91f67016b1e306603e0fe4e9cf0ead6,4beffaf95390813e9666c77deaa8b31ca91f67016b1e306603e0fe4e9cf0ead6,0.13761800722878567,16,965,2476,8106,4295,7b0ce4c673608edcf7acc31b7795265d6130375843ca079a055d5d5abb97300c,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,58481a24c582fffdb3ee63a052ea16ea08c1d0f8e90b2abbdb24a96c77055ad3,9d56dbfd0611130a20aec9638bb9ce935dc023c17f6b0815e83b4b3a27efaa26,98311305665da9094b2d693a241b76172e8d7e4a0533a0242bb62c9a9706f7a9,HardwareSim.Core.AspdacVbsCnnTraceRuntime.RunTraceCsv,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_stage/c-ac9428758cfe0dd6.json,"CNN-shape-derived NoC trace; no CNN arithmetic, accuracy, or cycle-exact cross-tool claim"
c-ef1ce5224f4cb0da,STAGE,sequential_network,40,1,completed,numerical,stage_vbs_cnn_packet_trace_runtime,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,18337,2347008,2347136,128,147720,18337,18337,18337,0,18537,18537,24.75786660849648,73.0,0.9892107676538814,False,35dda3fc118ed110bc337f7e7ec24a36ac548331a4e3b310b2a1f19b1e79e65d,4beffaf95390813e9666c77deaa8b31ca91f67016b1e306603e0fe4e9cf0ead6,4beffaf95390813e9666c77deaa8b31ca91f67016b1e306603e0fe4e9cf0ead6,0.13761800722878567,16,965,2476,8106,4295,7b0ce4c673608edcf7acc31b7795265d6130375843ca079a055d5d5abb97300c,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,58481a24c582fffdb3ee63a052ea16ea08c1d0f8e90b2abbdb24a96c77055ad3,9d56dbfd0611130a20aec9638bb9ce935dc023c17f6b0815e83b4b3a27efaa26,98311305665da9094b2d693a241b76172e8d7e4a0533a0242bb62c9a9706f7a9,HardwareSim.Core.AspdacVbsCnnTraceRuntime.RunTraceCsv,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_stage/c-ef1ce5224f4cb0da.json,"CNN-shape-derived NoC trace; no CNN arithmetic, accuracy, or cycle-exact cross-tool claim"
