accepted_offered_ratio_ci95_high,accepted_offered_ratio_ci95_low,accepted_offered_ratio_mean,accepted_offered_ratio_std,accepted_rate_ci95_high,accepted_rate_ci95_low,accepted_rate_mean,accepted_rate_std,injection_rate,packet_latency_ci95_high,packet_latency_ci95_low,packet_latency_mean,packet_latency_std,seeds,timeout_fraction,tool,traffic,unstable_fraction
1.0,1.0,1.0,0.0,0.10017710463697235,0.09931039536302763,0.09974374999999999,0.0006057880542455975,0.1,5.141977059906531,5.120004679856099,5.130990869881315,0.015357635781735724,10,0.0,STAGE,bit_complement,0.0
1.0,1.0,1.0,0.0,0.12001185936418964,0.11891814063581037,0.119465,0.0007644567333879801,0.12,5.175951109751064,5.156546183764351,5.166248646757707,0.013563109002823643,10,0.0,STAGE,bit_complement,0.0
1.0,1.0,1.0,0.0,0.1600477172228471,0.1587047827771529,0.15937625,0.0009386465211498182,0.16,5.260738690629584,5.244371930223691,5.252555310426637,0.01143957753614816,10,0.0,STAGE,bit_complement,0.0
1.0,1.0,1.0,0.0,0.20002485825436034,0.19853264174563967,0.19927875,0.0010429874959301535,0.2,5.371176895453742,5.358886789212579,5.365031842333161,0.008590192547981275,10,0.0,STAGE,bit_complement,0.0
1.0,1.0,1.0,0.0,0.2398959202856102,0.23842407971438978,0.23915999999999998,0.0010287456966293104,0.24,5.534225277047163,5.51413495967101,5.524180118359086,0.01404216458546009,10,0.0,STAGE,bit_complement,0.0
1.0,1.0,1.0,0.0,0.2797990007195242,0.27854474928047573,0.27917187499999996,0.0008766613692013602,0.28,5.779435350351537,5.758470410855006,5.768952880603272,0.014653483338394191,10,0.0,STAGE,bit_complement,0.0
1.0,1.0,1.0,0.0,0.31988216679894926,0.31845533320105074,0.31916875,0.0009972879891652837,0.32,6.261254829028262,6.195400497499877,6.22832766326407,0.046029007141753134,10,0.0,STAGE,bit_complement,0.0
1.0,1.0,1.0,0.0,0.005104561575437049,0.004859188424562949,0.004981874999999999,0.00017150401882236533,0.005,3.0842905875962994,3.016835903469764,3.0505632455330316,0.04714757655791742,10,0.0,STAGE,hotspot_node5,0.0
1.0,1.0,1.0,0.0,0.01021191208879737,0.009849337911202629,0.010030625,0.0002534218937858371,0.01,3.1085462565741424,3.063540013269923,3.0860431349220327,0.03145719721686764,10,0.0,STAGE,hotspot_node5,0.0
1.0,1.0,1.0,0.0,0.020359731763292147,0.01977526823670785,0.0200675,0.00040851186573274013,0.02,3.2443539336028313,3.1992301658390443,3.221792049720938,0.03153934115581944,10,0.0,STAGE,hotspot_node5,0.0
1.0,1.0,1.0,0.0,0.04027353408249509,0.03951771591750492,0.039895625000000004,0.000528280508005821,0.04,3.853247353577923,3.7544978307474866,3.803872592162705,0.06902116210302314,10,0.0,STAGE,hotspot_node5,0.0
1.0,1.0,1.0,0.0,0.060387751321146536,0.05942974867885346,0.05990875,0.0006695977233467198,0.06,15.674601784633763,11.135930412134188,13.405266098383976,3.1723127723012063,10,0.0,STAGE,hotspot_node5,0.0
0.897683242773185,0.887842107107854,0.8927626749405195,0.006878480022642703,0.07141285637240258,0.07112839362759743,0.071270625,0.0001988257629880443,0.08,949.893154688452,893.8048144942103,921.8489845913311,39.20304938874155,10,1.0,STAGE,hotspot_node5,1.0
0.7152472352055156,0.7085675402393342,0.7119073877224249,0.00466878518341003,0.0712046034806162,0.07080789651938381,0.07100625,0.00027727906620506987,0.1,950.3018042452319,906.3178818517316,928.3098430484818,30.742644120533082,10,1.0,STAGE,hotspot_node5,1.0
0.5970659803229625,0.5904752037265357,0.5937705920247491,0.004606635523980195,0.07108628680762863,0.07077746319237138,0.070931875,0.00021585283856523168,0.12,1060.4256866492894,1006.5129558838161,1033.4693212665527,37.68240314406312,10,1.0,STAGE,hotspot_node5,1.0
0.43971467166499434,0.4358368296413385,0.43777575065316643,0.002710424873487805,0.07008325803922474,0.06945674196077525,0.06977,0.00043790457484098647,0.16,872.5254539871115,828.1877776111593,850.3566157991354,30.989901122567765,10,1.0,STAGE,hotspot_node5,1.0
0.35780899550380485,0.3546260894018005,0.3562175424528027,0.002224698122363271,0.07119180881913988,0.07077819118086011,0.07098499999999999,0.0002890988152864001,0.2,1035.635938498441,1012.80169961759,1024.2188190580155,15.960033609484874,10,1.0,STAGE,hotspot_node5,1.0
0.2976329092159046,0.2961318195576347,0.2968823643867696,0.0010491894002619031,0.07119831623866937,0.07080543376133061,0.07100187499999999,0.0002746059360955065,0.24,1201.6211297704072,1172.7157691309035,1187.1684494506553,20.203455420957305,10,1.0,STAGE,hotspot_node5,1.0
0.25103033821596593,0.2480872292908047,0.2495587837533853,0.0020570914409299306,0.07018107464966335,0.06916017535033665,0.069670625,0.0007135594584156546,0.28,987.2069304155428,894.5496458133445,940.8782881144436,64.76298089597569,10,1.0,STAGE,hotspot_node5,1.0
0.21842548890023183,0.21699646547913526,0.21771097718968355,0.0009988185701503233,0.0697166951969561,0.0692558048030439,0.06948625,0.00032214019549809954,0.32,1250.025192573728,1189.263390752601,1219.6442916631645,42.46957405929991,10,1.0,STAGE,hotspot_node5,1.0
1.0,1.0,1.0,0.0,0.005104561575437049,0.004859188424562949,0.004981874999999999,0.00017150401882236533,0.005,3.551420017033451,3.4448486638079294,3.49813434042069,0.07448824496243611,10,0.0,STAGE,transpose,0.0
1.0,1.0,1.0,0.0,0.01021191208879737,0.009849337911202629,0.010030625,0.0002534218937858371,0.01,3.5315467768372777,3.4740060463501754,3.5027764115937265,0.04021820027724293,10,0.0,STAGE,transpose,0.0
1.0,1.0,1.0,0.0,0.020359731763292147,0.01977526823670785,0.0200675,0.00040851186573274013,0.02,3.5340337217358173,3.496961548708843,3.51549763522233,0.025911664083681642,10,0.0,STAGE,transpose,0.0
1.0,1.0,1.0,0.0,0.04027353408249509,0.03951771591750492,0.039895625000000004,0.000528280508005821,0.04,3.5375814634167693,3.5073481943989506,3.52246482890786,0.021131599444447993,10,0.0,STAGE,transpose,0.0
1.0,1.0,1.0,0.0,0.060387751321146536,0.05942974867885346,0.05990875,0.0006695977233467198,0.06,3.5512676120716566,3.52893749832654,3.5401025551990983,0.015607674411016003,10,0.0,STAGE,transpose,0.0
1.0,1.0,1.0,0.0,0.08028528921553928,0.07938596078446071,0.079835625,0.0006285872746131256,0.08,3.5669395040439373,3.541873395755753,3.554406449899845,0.01752000287050976,10,0.0,STAGE,transpose,0.0
