BackpressureEvents,BaseModelHash,BerStatus,BitsPerElement,CanonicalTraceSha256,ChannelCapacity,ComputeCriticalCycles,ComputeHash,ComputeServiceDemandCycles,ConflictCount,ConversionCriticalCycles,ConversionCycles,ConversionEnergyPj,DominantBottleneck,DominantComponentId,DominantLinkId,DominantPacketEvidence,DominantReason,DominantStallCycles,ElementCount,EncodedBits,EncodedBitsPerPacket,EndpointEnergyPj,EndpointHash,ExactCaseMarginDb,FlowCount,GraphHash,K,LaserEnergyPj,LinkBitsPerCycle,LinkEnergyPj,LogicalBits,M,MacCount,MacsPerPePerCycle,MappingHash,MatchedSystemMarginDb,MeanPacketLatencyCycles,MemoryCriticalCycles,MemoryHash,MemoryPorts,MemoryServiceDemandCycles,ModelHash,N,NocCriticalCycles,NocServiceDemandCycles,PacketCount,PacketizedBits,PaddingBits,PayloadBits,Precision,PrecisionModelHash,QueueDepth,ReceivedPowerDbm,ReceiverMarginDb,ReductionCriticalCycles,RouteLossDb,SerdesEnergyPj,ServiceCycles,ServiceCyclesPerPacket,SoftmaxCriticalCycles,TotalCycles,TotalTransportEnergyPj,TransportHash,TransportMode,TuningEnergyPj,WorkloadHash,WorkloadId,accepted_offered_ratio,accepted_rate_avg,action_count,assertions_passed,assertions_total,axis,axis_case,axis_case_id,axis_injection_rate,axis_mode,axis_repeat,axis_seed,axis_traffic,axis_value,backpressure_cycles,backpressure_events,bits_per_element,candidate_id,canonical_delivery_trace_hash,canonical_metrics_hash,canonical_trace_bytes,canonical_trace_hash,canonical_trace_sha256,case,case_id,case_name,catalog_path,category,channel_capacity,completed_macs,compute_cycles,compute_hash,compute_utilization_pct,config_hash,congestion_cycles,conversion_cycles,conversion_energy_uj,conversion_passes,dataset_hash,delivered_packets,device,dominant_service,drain_cycles,dram_accesses,dram_filter_reads,dram_fj_per_compute,dram_ifmap_reads,dram_ofmap_writes,element_count,endpoint_hash,ert_sha256,evidence_level,expected_macs,experiment_name,external_native_energy_uj,external_raw_path,external_row_sha256,external_summary_sha256,family,flow_count,footprint_area_um2,footprint_complete,footprint_height_um,footprint_width_um,global_buffer_accesses,global_fj_per_compute,graph_hash,image_count,injected_packets,injection_queue_stalls,injection_rate,input_elements,invocation_count,invocation_latency_cycles,kind,known_area_subtotal_um2,layer_id,layer_kind,link_bits_per_cycle,local_buffer_accesses,local_fj_per_compute,logical_bits,lowering_hash,mac_count,macs_per_invocation,macs_per_pe_per_cycle,mapping_hash,measured_delivered_packets,measured_offered_packets,measurement_cycles,memory_cycles,memory_hash,memory_ports,memory_requests,memory_stall_cycles,mode,model_hash,native_binding_gap_fraction,native_binding_gap_uj,network_makespan_cycles,noc_cycles,noc_energy_uj,offered_packets,offered_rate_avg,operation_count,optical_energy_uj,output_elements,output_error_result_hash,output_rmse,packet_count,packet_latency_avg,packet_latency_p95,padding_bits,passed,payload_bits,per_action_energy_pj,post_op_cycles,post_op_elements_per_image,precision,precision_bits,prediction_hash,prefetch_cycles,provider,queue_depth,queue_occupancy_avg_flits,queue_occupancy_max_flits,raw_path,reduction_cycles,reference_cold_cycles,reference_cycles,reference_stall_cycles,reference_utilization_pct,register_accesses,register_fj_per_compute,repeat,router_conflict_stalls,runtime_event_hash,scale,scenario,seed,serialization_cycles,shared_ert_mac_energy_pj,softmax_cycles,sram_filter_reads,sram_ifmap_reads,sram_ofmap_writes,stage_energy_pj,stage_matched_ert_energy_uj,status,template_instances,throughput_packets_per_cycle,timeout,total_cycles,trace_contract,trace_csv_path,trace_kind,trace_mode,trace_sha256,traffic,transport_hash,transport_mode,undrained_packets,unstable,utilization_pct,warmup_cycles,wavefront_cycles,weight_elements,wire_bits,workload,workload_hash,workload_id
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.4408875,,,,,,,0.44,,,8,,,0,,,c-9612a8ffbe9bddfd,,,,,,,,,,,,,,,,f044b2ade101f263af9329ca1bf519e4a20049ec4db15f9bd7b4a133e6ec813a,12564,,,,,91464,,,2000,,,,,,,,,numerical,,rq2_stage_uniform_extension,,,,,,,,,,,,,,,91464,0,0.44,,,,,,,,,,,,,,,,,70542,70542,10000,,,,,,,,,,,,,91464,0.4408875,,,,,,,4.603512800884579,9,,,,,,,,,,,stage,,0.09580898746828631,10,experiments/aspdac/results/final_20260716/raw/rq2_stage_uniform_extension/c-9612a8ffbe9bddfd.json,,,,,,,,,41513,not_retained_metrics_only,,vbs_noc,8,,,,,,,,,completed,,,False,13007,,,,metrics_only,,uniform,,,,False,,3000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.39914375,,,,,,,0.4,,,2,,,0,,,c-967ad1e3c64d0d98,,,,,,,,,,,,,,,,f044b2ade101f263af9329ca1bf519e4a20049ec4db15f9bd7b4a133e6ec813a,12064,,,,,82972,,,2000,,,,,,,,,numerical,,rq2_stage_uniform_extension,,,,,,,,,,,,,,,82972,0,0.4,,,,,,,,,,,,,,,,,63863,63863,10000,,,,,,,,,,,,,82972,0.39914375,,,,,,,4.328124266006921,8,,,,,,,,,,,stage,,0.06549381054897739,7,experiments/aspdac/results/final_20260716/raw/rq2_stage_uniform_extension/c-967ad1e3c64d0d98.json,,,,,,,,,33030,not_retained_metrics_only,,vbs_noc,2,,,,,,,,,completed,,,False,13006,,,,metrics_only,,uniform,,,,False,,3000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.59925625,,,,,,,0.6,,,6,,,5503,,,c-987a15663f1dfee2,,,,,,,,,,,,,,,,f044b2ade101f263af9329ca1bf519e4a20049ec4db15f9bd7b4a133e6ec813a,13005,,,,,124611,,,2000,,,,,,,,,numerical,,rq2_stage_uniform_extension,,,,,,,,,,,,,,,124611,1229,0.6,,,,,,,,,,,,,,,,,95881,95881,10000,,,,,,,,,,,,,124611,0.59925625,,,,,,,11.160282016249308,36,,,,,,,,,,,stage,,0.7880136461208218,16,experiments/aspdac/results/final_20260716/raw/rq2_stage_uniform_extension/c-987a15663f1dfee2.json,,,,,,,,,89046,not_retained_metrics_only,,vbs_noc,6,,,,,,,,,completed,,,False,13044,,,,metrics_only,,uniform,,,,False,,3000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.36176875,,,,,,,0.36,,,4,,,0,,,c-9a210bbd4044f010,,,,,,,,,,,,,,,,f044b2ade101f263af9329ca1bf519e4a20049ec4db15f9bd7b4a133e6ec813a,11368,,,,,75057,,,2000,,,,,,,,,numerical,,rq2_stage_uniform_extension,,,,,,,,,,,,,,,75057,0,0.36,,,,,,,,,,,,,,,,,57883,57883,10000,,,,,,,,,,,,,75057,0.36176875,,,,,,,4.151685296200957,8,,,,,,,,,,,stage,,0.04582468480934809,8,experiments/aspdac/results/final_20260716/raw/rq2_stage_uniform_extension/c-9a210bbd4044f010.json,,,,,,,,,26004,not_retained_metrics_only,,vbs_noc,4,,,,,,,,,completed,,,False,13008,,,,metrics_only,,uniform,,,,False,,3000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5981,,,,,,,0.6,,,3,,,7662,,,c-9ab70d46f7ddf4f5,,,,,,,,,,,,,,,,f044b2ade101f263af9329ca1bf519e4a20049ec4db15f9bd7b4a133e6ec813a,13011,,,,,124628,,,2000,,,,,,,,,numerical,,rq2_stage_uniform_extension,,,,,,,,,,,,,,,124628,2920,0.6,,,,,,,,,,,,,,,,,95696,95696,10000,,,,,,,,,,,,,124628,0.5981,,,,,,,12.96503511118542,54,,,,,,,,,,,stage,,0.9362912803616581,16,experiments/aspdac/results/final_20260716/raw/rq2_stage_uniform_extension/c-9ab70d46f7ddf4f5.json,,,,,,,,,90117,not_retained_metrics_only,,vbs_noc,3,,,,,,,,,completed,,,False,13051,,,,metrics_only,,uniform,,,,False,,3000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.55645625,,,,,,,0.56,,,1,,,223,,,c-9b2f6de582230f64,,,,,,,,,,,,,,,,f044b2ade101f263af9329ca1bf519e4a20049ec4db15f9bd7b4a133e6ec813a,12988,,,,,115875,,,2000,,,,,,,,,numerical,,rq2_stage_uniform_extension,,,,,,,,,,,,,,,115875,0,0.56,,,,,,,,,,,,,,,,,89033,89033,10000,,,,,,,,,,,,,115875,0.55645625,,,,,,,6.445430346051464,17,,,,,,,,,,,stage,,0.3382732057783925,16,experiments/aspdac/results/final_20260716/raw/rq2_stage_uniform_extension/c-9b2f6de582230f64.json,,,,,,,,,74750,not_retained_metrics_only,,vbs_noc,1,,,,,,,,,completed,,,False,13014,,,,metrics_only,,uniform,,,,False,,3000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3607625,,,,,,,0.36,,,9,,,0,,,c-a20bb818d88aa8f7,,,,,,,,,,,,,,,,f044b2ade101f263af9329ca1bf519e4a20049ec4db15f9bd7b4a133e6ec813a,11354,,,,,75051,,,2000,,,,,,,,,numerical,,rq2_stage_uniform_extension,,,,,,,,,,,,,,,75051,0,0.36,,,,,,,,,,,,,,,,,57722,57722,10000,,,,,,,,,,,,,75051,0.3607625,,,,,,,4.140206507051038,8,,,,,,,,,,,stage,,0.0456558511456251,6,experiments/aspdac/results/final_20260716/raw/rq2_stage_uniform_extension/c-a20bb818d88aa8f7.json,,,,,,,,,25951,not_retained_metrics_only,,vbs_noc,9,,,,,,,,,completed,,,False,13006,,,,metrics_only,,uniform,,,,False,,3000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.601575,,,,,,,0.6,,,4,,,9940,,,c-a4b03609827fecc5,,,,,,,,,,,,,,,,f044b2ade101f263af9329ca1bf519e4a20049ec4db15f9bd7b4a133e6ec813a,13024,,,,,125022,,,2000,,,,,,,,,numerical,,rq2_stage_uniform_extension,,,,,,,,,,,,,,,125022,4897,0.6,,,,,,,,,,,,,,,,,96252,96252,10000,,,,,,,,,,,,,125022,0.601575,,,,,,,17.512467273407307,89,,,,,,,,,,,stage,,1.0619026227251873,16,experiments/aspdac/results/final_20260716/raw/rq2_stage_uniform_extension/c-a4b03609827fecc5.json,,,,,,,,,91651,not_retained_metrics_only,,vbs_noc,4,,,,,,,,,completed,,,False,13078,,,,metrics_only,,uniform,,,,False,,3000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.47986875,,,,,,,0.48,,,7,,,0,,,c-aaaaaf2e76e303a1,,,,,,,,,,,,,,,,f044b2ade101f263af9329ca1bf519e4a20049ec4db15f9bd7b4a133e6ec813a,12819,,,,,100016,,,2000,,,,,,,,,numerical,,rq2_stage_uniform_extension,,,,,,,,,,,,,,,100016,0,0.48,,,,,,,,,,,,,,,,,76779,76779,10000,,,,,,,,,,,,,100016,0.47986875,,,,,,,4.895375037445135,10,,,,,,,,,,,stage,,0.135852608929532,14,experiments/aspdac/results/final_20260716/raw/rq2_stage_uniform_extension/c-aaaaaf2e76e303a1.json,,,,,,,,,50735,not_retained_metrics_only,,vbs_noc,7,,,,,,,,,completed,,,False,13013,,,,metrics_only,,uniform,,,,False,,3000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.40171875,,,,,,,0.4,,,4,,,0,,,c-ac40bde4729f9bc4,,,,,,,,,,,,,,,,f044b2ade101f263af9329ca1bf519e4a20049ec4db15f9bd7b4a133e6ec813a,12053,,,,,83488,,,2000,,,,,,,,,numerical,,rq2_stage_uniform_extension,,,,,,,,,,,,,,,83488,0,0.4,,,,,,,,,,,,,,,,,64275,64275,10000,,,,,,,,,,,,,83488,0.40171875,,,,,,,4.331030727343446,8,,,,,,,,,,,stage,,0.0665173765954175,9,experiments/aspdac/results/final_20260716/raw/rq2_stage_uniform_extension/c-ac40bde4729f9bc4.json,,,,,,,,,33184,not_retained_metrics_only,,vbs_noc,4,,,,,,,,,completed,,,False,13006,,,,metrics_only,,uniform,,,,False,,3000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.598775,,,,,,,0.6,,,7,,,6975,,,c-b331038ddb10e389,,,,,,,,,,,,,,,,f044b2ade101f263af9329ca1bf519e4a20049ec4db15f9bd7b4a133e6ec813a,13003,,,,,124701,,,2000,,,,,,,,,numerical,,rq2_stage_uniform_extension,,,,,,,,,,,,,,,124701,2978,0.6,,,,,,,,,,,,,,,,,95804,95804,10000,,,,,,,,,,,,,124701,0.598775,,,,,,,16.314068306125005,58,,,,,,,,,,,stage,,0.8962796480489671,16,experiments/aspdac/results/final_20260716/raw/rq2_stage_uniform_extension/c-b331038ddb10e389.json,,,,,,,,,89955,not_retained_metrics_only,,vbs_noc,7,,,,,,,,,completed,,,False,13070,,,,metrics_only,,uniform,,,,False,,3000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.44005,,,,,,,0.44,,,2,,,0,,,c-b7f26cb966c3165d,,,,,,,,,,,,,,,,f044b2ade101f263af9329ca1bf519e4a20049ec4db15f9bd7b4a133e6ec813a,12580,,,,,91383,,,2000,,,,,,,,,numerical,,rq2_stage_uniform_extension,,,,,,,,,,,,,,,91383,0,0.44,,,,,,,,,,,,,,,,,70408,70408,10000,,,,,,,,,,,,,91383,0.44005,,,,,,,4.563430292012272,9,,,,,,,,,,,stage,,0.09355495772482705,10,experiments/aspdac/results/final_20260716/raw/rq2_stage_uniform_extension/c-b7f26cb966c3165d.json,,,,,,,,,41197,not_retained_metrics_only,,vbs_noc,2,,,,,,,,,completed,,,False,13010,,,,metrics_only,,uniform,,,,False,,3000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3610125,,,,,,,0.36,,,8,,,0,,,c-bba5d9641a3ddef8,,,,,,,,,,,,,,,,f044b2ade101f263af9329ca1bf519e4a20049ec4db15f9bd7b4a133e6ec813a,11285,,,,,74826,,,2000,,,,,,,,,numerical,,rq2_stage_uniform_extension,,,,,,,,,,,,,,,74826,0,0.36,,,,,,,,,,,,,,,,,57762,57762,10000,,,,,,,,,,,,,74826,0.3610125,,,,,,,4.141823344067034,8,,,,,,,,,,,stage,,0.04612072279892349,7,experiments/aspdac/results/final_20260716/raw/rq2_stage_uniform_extension/c-bba5d9641a3ddef8.json,,,,,,,,,25861,not_retained_metrics_only,,vbs_noc,8,,,,,,,,,completed,,,False,13005,,,,metrics_only,,uniform,,,,False,,3000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.4408125,,,,,,,0.44,,,4,,,0,,,c-bf63d224b15bcb22,,,,,,,,,,,,,,,,f044b2ade101f263af9329ca1bf519e4a20049ec4db15f9bd7b4a133e6ec813a,12559,,,,,91707,,,2000,,,,,,,,,numerical,,rq2_stage_uniform_extension,,,,,,,,,,,,,,,91707,0,0.44,,,,,,,,,,,,,,,,,70530,70530,10000,,,,,,,,,,,,,91707,0.4408125,,,,,,,4.567262157946973,9,,,,,,,,,,,stage,,0.09424925040362882,9,experiments/aspdac/results/final_20260716/raw/rq2_stage_uniform_extension/c-bf63d224b15bcb22.json,,,,,,,,,41566,not_retained_metrics_only,,vbs_noc,4,,,,,,,,,completed,,,False,13007,,,,metrics_only,,uniform,,,,False,,3000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3592875,,,,,,,0.36,,,6,,,0,,,c-bfe9c6537ba429c4,,,,,,,,,,,,,,,,f044b2ade101f263af9329ca1bf519e4a20049ec4db15f9bd7b4a133e6ec813a,11344,,,,,74704,,,2000,,,,,,,,,numerical,,rq2_stage_uniform_extension,,,,,,,,,,,,,,,74704,0,0.36,,,,,,,,,,,,,,,,,57486,57486,10000,,,,,,,,,,,,,74704,0.3592875,,,,,,,4.135250321817486,8,,,,,,,,,,,stage,,0.04584903121636168,10,experiments/aspdac/results/final_20260716/raw/rq2_stage_uniform_extension/c-bfe9c6537ba429c4.json,,,,,,,,,25739,not_retained_metrics_only,,vbs_noc,6,,,,,,,,,completed,,,False,13006,,,,metrics_only,,uniform,,,,False,,3000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3606875,,,,,,,0.36,,,7,,,0,,,c-c0561a1e0c60b470,,,,,,,,,,,,,,,,f044b2ade101f263af9329ca1bf519e4a20049ec4db15f9bd7b4a133e6ec813a,11327,,,,,75087,,,2000,,,,,,,,,numerical,,rq2_stage_uniform_extension,,,,,,,,,,,,,,,75087,0,0.36,,,,,,,,,,,,,,,,,57710,57710,10000,,,,,,,,,,,,,75087,0.3606875,,,,,,,4.138468203084387,8,,,,,,,,,,,stage,,0.04580770413655236,8,experiments/aspdac/results/final_20260716/raw/rq2_stage_uniform_extension/c-c0561a1e0c60b470.json,,,,,,,,,25950,not_retained_metrics_only,,vbs_noc,7,,,,,,,,,completed,,,False,13006,,,,metrics_only,,uniform,,,,False,,3000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.47845,,,,,,,0.48,,,6,,,0,,,c-c1d4e156aa180daa,,,,,,,,,,,,,,,,f044b2ade101f263af9329ca1bf519e4a20049ec4db15f9bd7b4a133e6ec813a,12807,,,,,99495,,,2000,,,,,,,,,numerical,,rq2_stage_uniform_extension,,,,,,,,,,,,,,,99495,0,0.48,,,,,,,,,,,,,,,,,76552,76552,10000,,,,,,,,,,,,,99495,0.47845,,,,,,,4.93050475493782,10,,,,,,,,,,,stage,,0.13580956408087952,13,experiments/aspdac/results/final_20260716/raw/rq2_stage_uniform_extension/c-c1d4e156aa180daa.json,,,,,,,,,50737,not_retained_metrics_only,,vbs_noc,6,,,,,,,,,completed,,,False,13007,,,,metrics_only,,uniform,,,,False,,3000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5188375,,,,,,,0.52,,,2,,,8,,,c-c5e36307c37bc6ec,,,,,,,,,,,,,,,,f044b2ade101f263af9329ca1bf519e4a20049ec4db15f9bd7b4a133e6ec813a,12930,,,,,107806,,,2000,,,,,,,,,numerical,,rq2_stage_uniform_extension,,,,,,,,,,,,,,,107806,0,0.52,,,,,,,,,,,,,,,,,83014,83014,10000,,,,,,,,,,,,,107806,0.5188375,,,,,,,5.472257691473727,12,,,,,,,,,,,stage,,0.20379524321832015,16,experiments/aspdac/results/final_20260716/raw/rq2_stage_uniform_extension/c-c5e36307c37bc6ec.json,,,,,,,,,61679,not_retained_metrics_only,,vbs_noc,2,,,,,,,,,completed,,,False,13013,,,,metrics_only,,uniform,,,,False,,3000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.60218125,,,,,,,0.6,,,9,,,7209,,,c-c8aa340bf74ab8a1,,,,,,,,,,,,,,,,f044b2ade101f263af9329ca1bf519e4a20049ec4db15f9bd7b4a133e6ec813a,13006,,,,,125147,,,2000,,,,,,,,,numerical,,rq2_stage_uniform_extension,,,,,,,,,,,,,,,125147,2233,0.6,,,,,,,,,,,,,,,,,96349,96349,10000,,,,,,,,,,,,,125147,0.60218125,,,,,,,11.57091407279785,41,,,,,,,,,,,stage,,0.903892939370683,16,experiments/aspdac/results/final_20260716/raw/rq2_stage_uniform_extension/c-c8aa340bf74ab8a1.json,,,,,,,,,90840,not_retained_metrics_only,,vbs_noc,9,,,,,,,,,completed,,,False,13030,,,,metrics_only,,uniform,,,,False,,3000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.4008125,,,,,,,0.4,,,9,,,0,,,c-c9e0f77023934497,,,,,,,,,,,,,,,,f044b2ade101f263af9329ca1bf519e4a20049ec4db15f9bd7b4a133e6ec813a,12087,,,,,83435,,,2000,,,,,,,,,numerical,,rq2_stage_uniform_extension,,,,,,,,,,,,,,,83435,0,0.4,,,,,,,,,,,,,,,,,64130,64130,10000,,,,,,,,,,,,,83435,0.4008125,,,,,,,4.311866521128957,8,,,,,,,,,,,stage,,0.06513360246059208,8,experiments/aspdac/results/final_20260716/raw/rq2_stage_uniform_extension/c-c9e0f77023934497.json,,,,,,,,,32988,not_retained_metrics_only,,vbs_noc,9,,,,,,,,,completed,,,False,13005,,,,metrics_only,,uniform,,,,False,,3000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.48130625,,,,,,,0.48,,,4,,,14,,,c-ce76bea8a43f355b,,,,,,,,,,,,,,,,f044b2ade101f263af9329ca1bf519e4a20049ec4db15f9bd7b4a133e6ec813a,12828,,,,,100048,,,2000,,,,,,,,,numerical,,rq2_stage_uniform_extension,,,,,,,,,,,,,,,100048,0,0.48,,,,,,,,,,,,,,,,,77009,77009,10000,,,,,,,,,,,,,100048,0.48130625,,,,,,,5.00355802568531,11,,,,,,,,,,,stage,,0.14427327592834627,16,experiments/aspdac/results/final_20260716/raw/rq2_stage_uniform_extension/c-ce76bea8a43f355b.json,,,,,,,,,51329,not_retained_metrics_only,,vbs_noc,4,,,,,,,,,completed,,,False,13007,,,,metrics_only,,uniform,,,,False,,3000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.399675,,,,,,,0.4,,,7,,,0,,,c-d28205e017a3a739,,,,,,,,,,,,,,,,f044b2ade101f263af9329ca1bf519e4a20049ec4db15f9bd7b4a133e6ec813a,12110,,,,,83329,,,2000,,,,,,,,,numerical,,rq2_stage_uniform_extension,,,,,,,,,,,,,,,83329,0,0.4,,,,,,,,,,,,,,,,,63948,63948,10000,,,,,,,,,,,,,83329,0.399675,,,,,,,4.317507975229875,8,,,,,,,,,,,stage,,0.06622904813163155,7,experiments/aspdac/results/final_20260716/raw/rq2_stage_uniform_extension/c-d28205e017a3a739.json,,,,,,,,,33191,not_retained_metrics_only,,vbs_noc,7,,,,,,,,,completed,,,False,13006,,,,metrics_only,,uniform,,,,False,,3000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.55866875,,,,,,,0.56,,,6,,,577,,,c-d3cc8b6c06732f73,,,,,,,,,,,,,,,,f044b2ade101f263af9329ca1bf519e4a20049ec4db15f9bd7b4a133e6ec813a,12992,,,,,116200,,,2000,,,,,,,,,numerical,,rq2_stage_uniform_extension,,,,,,,,,,,,,,,116200,0,0.56,,,,,,,,,,,,,,,,,89387,89387,10000,,,,,,,,,,,,,116200,0.55866875,,,,,,,6.583999910501527,17,,,,,,,,,,,stage,,0.3374000768639508,16,experiments/aspdac/results/final_20260716/raw/rq2_stage_uniform_extension/c-d3cc8b6c06732f73.json,,,,,,,,,74108,not_retained_metrics_only,,vbs_noc,6,,,,,,,,,completed,,,False,13010,,,,metrics_only,,uniform,,,,False,,3000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.35941875,,,,,,,0.36,,,3,,,0,,,c-dd4254386620039a,,,,,,,,,,,,,,,,f044b2ade101f263af9329ca1bf519e4a20049ec4db15f9bd7b4a133e6ec813a,11342,,,,,74918,,,2000,,,,,,,,,numerical,,rq2_stage_uniform_extension,,,,,,,,,,,,,,,74918,0,0.36,,,,,,,,,,,,,,,,,57507,57507,10000,,,,,,,,,,,,,74918,0.35941875,,,,,,,4.118020414906011,8,,,,,,,,,,,stage,,0.0459896594141616,8,experiments/aspdac/results/final_20260716/raw/rq2_stage_uniform_extension/c-dd4254386620039a.json,,,,,,,,,25913,not_retained_metrics_only,,vbs_noc,3,,,,,,,,,completed,,,False,13007,,,,metrics_only,,uniform,,,,False,,3000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.44005,,,,,,,0.44,,,5,,,0,,,c-de911d3f29abcadd,,,,,,,,,,,,,,,,f044b2ade101f263af9329ca1bf519e4a20049ec4db15f9bd7b4a133e6ec813a,12558,,,,,91516,,,2000,,,,,,,,,numerical,,rq2_stage_uniform_extension,,,,,,,,,,,,,,,91516,0,0.44,,,,,,,,,,,,,,,,,70408,70408,10000,,,,,,,,,,,,,91516,0.44005,,,,,,,4.576241336211794,9,,,,,,,,,,,stage,,0.09516451414514145,11,experiments/aspdac/results/final_20260716/raw/rq2_stage_uniform_extension/c-de911d3f29abcadd.json,,,,,,,,,41481,not_retained_metrics_only,,vbs_noc,5,,,,,,,,,completed,,,False,13008,,,,metrics_only,,uniform,,,,False,,3000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5207875,,,,,,,0.52,,,0,,,33,,,c-e049f9db73c4d25a,,,,,,,,,,,,,,,,f044b2ade101f263af9329ca1bf519e4a20049ec4db15f9bd7b4a133e6ec813a,12936,,,,,108309,,,2000,,,,,,,,,numerical,,rq2_stage_uniform_extension,,,,,,,,,,,,,,,108309,0,0.52,,,,,,,,,,,,,,,,,83326,83326,10000,,,,,,,,,,,,,108309,0.5207875,,,,,,,5.578510908959989,13,,,,,,,,,,,stage,,0.21330598678143253,16,experiments/aspdac/results/final_20260716/raw/rq2_stage_uniform_extension/c-e049f9db73c4d25a.json,,,,,,,,,62025,not_retained_metrics_only,,vbs_noc,0,,,,,,,,,completed,,,False,13012,,,,metrics_only,,uniform,,,,False,,3000,,,,,,
