K,M,N,case_id,comparison_boundary,compute_cycle_relative_error,compute_trace_hash,evidence_level,exact_access_match,exact_cycle_match,exact_mac_match,expected_macs,external_cycle_scale_vs_small,family,full_system_attribution_exact,full_system_attribution_sum,full_trace_hash,mac_scale_vs_small,mapping_hash,paired_config_hash,scale,stage_compute_cycles,stage_compute_only_cycles,stage_compute_utilization_pct,stage_conversion_cycles,stage_cycle_scale_vs_small,stage_full_system_cycles,stage_memory_cycles,stage_noc_cycles,stage_reduction_cycles,stage_serialization_cycles,stage_softmax_cycles,timeloop_model_cycles,timeloop_utilization_pct
64,64,64,attention_qk_s64,Compute floor/accesses are Exact; full-system decomposition is STAGE-only and not Timeloop-equivalent.,0.0,3dd5bb4f04518085df5563c6d4608d1b594ea8d8f2ee83f5d70a81a152e10c4e,Exact,True,True,True,262144,1.0,attention_qk,True,45061,db81c8eeec1986619bbddb933d651b43ce0f5ea7173e4d7e5304746566b27e70,1.0,819dbfa1c78d9212f8fb1c6ae0efe7eccc0d8f9fc91749bf0b1ebaa6c7b76a3f,66be1a4a59df2fe1a6350bb6ee6ed017e519381af04e93a1d8aab8b1e5032afe,small,16384,16384,100.0,0,1.0,45061,6149,22528,0,0,0,16384,100.0
64,128,128,attention_qk_s128,Compute floor/accesses are Exact; full-system decomposition is STAGE-only and not Timeloop-equivalent.,0.0,6f54007ebc455f2c6514e0cd0afbd85e596ccfa62296bf311b4e6d33da91af4f,Exact,True,True,True,1048576,4.0,attention_qk,True,177669,a4dbfdeb2ceb2bba6b1dd27f35ae6c34818d39436ad85df809778e16c444f20e,4.0,4256893eccbdc0154e3cd3ba01e1e7453cb6418d32b92bffcaf8e65caebb69b5,66be1a4a59df2fe1a6350bb6ee6ed017e519381af04e93a1d8aab8b1e5032afe,medium,65536,65536,100.0,0,4.0,177669,24069,88064,0,0,0,65536,100.0
64,256,256,attention_qk_s256,Compute floor/accesses are Exact; full-system decomposition is STAGE-only and not Timeloop-equivalent.,0.0,4e898d08ca9f2245d85b5563a80d137aa2e17edc47b53ff401e74bd9869fef00,Exact,True,True,True,4194304,16.0,attention_qk,True,705541,375b12379b95a1f64e08389d6659ffbf8f618d2956b9de1f4967d1ba797ed535,16.0,d1330dd241ec024440929b16eeb4eb65c9453009b4a4c78cdc36b511eb1b3438,66be1a4a59df2fe1a6350bb6ee6ed017e519381af04e93a1d8aab8b1e5032afe,large,262144,262144,100.0,0,16.0,705541,95237,348160,0,0,0,262144,100.0
128,128,128,gemm_s128,Compute floor/accesses are Exact; full-system decomposition is STAGE-only and not Timeloop-equivalent.,0.0,5f5472412d0d9fbde495bc0ee4668d799a3a968f4c4705b6e437bf87191dcbf8,Exact,True,True,True,2097152,1.0,gemm,True,360453,adde8fe2939586a3f69060eeb52ca111fdddd88ea8868c0a5ae15ea1f440263d,1.0,1dbf7aa718ae47b5f642afcf2d6e8fd83349e7a3af871824ed437fa628b35d0b,66be1a4a59df2fe1a6350bb6ee6ed017e519381af04e93a1d8aab8b1e5032afe,small,131072,131072,100.0,0,1.0,360453,49157,180224,0,0,0,131072,100.0
256,256,256,gemm_s256,Compute floor/accesses are Exact; full-system decomposition is STAGE-only and not Timeloop-equivalent.,0.0,fd33e40da0b1a669fd8f6713e2c287f4e2dbc64dab1beb4ac64639d0b164be83,Exact,True,True,True,16777216,8.0,gemm,True,2883589,1f0fd91e601eb9588b0c97802aea0755e5d7cf567b2fc0c9f21a564cb377f288,8.0,316205a0e7ee2820ffd292016c92aa8036264b87c80c192412be75777b160962,66be1a4a59df2fe1a6350bb6ee6ed017e519381af04e93a1d8aab8b1e5032afe,medium,1048576,1048576,100.0,0,8.0,2883589,393221,1441792,0,0,0,1048576,100.0
512,512,512,gemm_s512,Compute floor/accesses are Exact; full-system decomposition is STAGE-only and not Timeloop-equivalent.,0.0,0adab704deb1b899d985482c520e58bc36665228b4ddce21c391f742b6431b06,Exact,True,True,True,134217728,64.0,gemm,True,23068677,2240251421ee1c5d147d652160d61644ff5f53525a1a35f81b294136e343e0c9,64.0,df2160d5b5e70a5be67c8e16e9abb38342e62b17254eb9c04859c469398262ea,66be1a4a59df2fe1a6350bb6ee6ed017e519381af04e93a1d8aab8b1e5032afe,large,8388608,8388608,100.0,0,64.0,23068677,3145733,11534336,0,0,0,8388608,100.0
512,64,256,mlp_l1_m64,Compute floor/accesses are Exact; full-system decomposition is STAGE-only and not Timeloop-equivalent.,0.0,a7cc0c2a73c6f47eb2d6a443ef83a0b2f1d0738ecc646dd7f938288ea7955151,Exact,True,True,True,8388608,1.0,mlp_l1,True,1477637,a1b2755c40fbfa4f1c90061fec4319cd312aceee2cba9b97902f469a865a46f1,1.0,cc84f20ba7c0a46f1e1215d3446bc326ab9ca812d9c1e6f3301a454f9ab955cb,66be1a4a59df2fe1a6350bb6ee6ed017e519381af04e93a1d8aab8b1e5032afe,small,524288,524288,100.0,0,1.0,1477637,203781,749568,0,0,0,524288,100.0
512,128,256,mlp_l1_m128,Compute floor/accesses are Exact; full-system decomposition is STAGE-only and not Timeloop-equivalent.,0.0,fd33e40da0b1a669fd8f6713e2c287f4e2dbc64dab1beb4ac64639d0b164be83,Exact,True,True,True,16777216,2.0,mlp_l1,True,2914309,e4b3cd89a5146dfa056a42eb6b4e5c0ffd8d42edaa5750bc897223c6869d96a5,2.0,3c525d566ee1972ea3b9f0d115b3614e5ddba30c01e4f530abcb61c755a2812a,66be1a4a59df2fe1a6350bb6ee6ed017e519381af04e93a1d8aab8b1e5032afe,medium,1048576,1048576,100.0,0,2.0,2914309,399365,1466368,0,0,0,1048576,100.0
512,256,256,mlp_l1_m256,Compute floor/accesses are Exact; full-system decomposition is STAGE-only and not Timeloop-equivalent.,0.0,46f6ee2dca5ef660929b864ddef354941cc715c164533e482598424395d3b9bb,Exact,True,True,True,33554432,4.0,mlp_l1,True,5787653,fb233daba77355844f8509c584f44e193fb453a4eb2878b24fd1dbb46cc17d46,4.0,39ffd12fe3cee5e2273d538ec23849418e42ee6506946d33e5ab61c9ed7e40d8,66be1a4a59df2fe1a6350bb6ee6ed017e519381af04e93a1d8aab8b1e5032afe,large,2097152,2097152,100.0,0,4.0,5787653,790533,2899968,0,0,0,2097152,100.0
