case_id,repeat,Sequence,Cycle,Phase,event_type,packet_id,flit_id,flit_index,total_flits,component_id,input_port,virtual_channel,output_port,link_id,occupancy_before,occupancy_after,Ready,Valid,Granted,serialization_bits,arrival_cycle,tail_complete,committed_visible,Delivered,buffer_released,Reason,evidence_label
noc_n04_single_1024,0,8,3,5,flit_issue,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f2,2,8,source,input0,0,router,source_link,6,5,True,True,True,128,4,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,0,9,3,5,flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f2,2,8,source_link,input0,0,router,source_link,0,0,True,True,True,128,4,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n04_single_1024,0,10,4,1,flit_arrival_pending,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f2,2,8,router_assembler,input0,0,router,source_link,2,3,True,True,False,0,4,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n04_single_1024,0,11,4,5,flit_issue,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f3,3,8,source,input0,0,router,source_link,5,4,True,True,True,128,5,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,0,12,4,5,flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f3,3,8,source_link,input0,0,router,source_link,0,0,True,True,True,128,5,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n04_single_1024,0,13,5,1,flit_arrival_pending,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f3,3,8,router_assembler,input0,0,router,source_link,3,4,True,True,False,0,5,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n04_single_1024,0,14,5,5,flit_issue,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f4,4,8,source,input0,0,router,source_link,4,3,True,True,True,128,6,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,0,15,5,5,flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f4,4,8,source_link,input0,0,router,source_link,0,0,True,True,True,128,6,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n04_single_1024,0,16,6,1,flit_arrival_pending,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f4,4,8,router_assembler,input0,0,router,source_link,4,5,True,True,False,0,6,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n04_single_1024,0,17,6,5,flit_issue,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f5,5,8,source,input0,0,router,source_link,3,2,True,True,True,128,7,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,0,18,6,5,flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f5,5,8,source_link,input0,0,router,source_link,0,0,True,True,True,128,7,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n04_single_1024,0,19,7,1,flit_arrival_pending,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f5,5,8,router_assembler,input0,0,router,source_link,5,6,True,True,False,0,7,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n04_single_1024,0,20,7,5,flit_issue,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f6,6,8,source,input0,0,router,source_link,2,1,True,True,True,128,8,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,0,21,7,5,flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f6,6,8,source_link,input0,0,router,source_link,0,0,True,True,True,128,8,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n04_single_1024,0,22,8,1,flit_arrival_pending,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f6,6,8,router_assembler,input0,0,router,source_link,6,7,True,True,False,0,8,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n04_single_1024,0,23,8,5,flit_issue,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f7,7,8,source,input0,0,router,source_link,1,0,True,True,True,128,9,True,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,0,24,8,5,flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f7,7,8,source_link,input0,0,router,source_link,0,0,True,True,True,128,9,True,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n04_single_1024,0,25,9,1,flit_arrival_pending,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f7,7,8,router_assembler,input0,0,router,source_link,7,8,True,True,False,0,9,True,False,False,False,tail_completes_packet,Independent oracle artifact
noc_n04_single_1024,0,26,9,1,tail_reassembly,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f7,7,8,router_assembler,input0,0,router,source_link,7,8,True,True,False,0,9,True,False,False,False,store_and_forward_tail_complete,Independent oracle artifact
noc_n04_single_1024,0,28,10,5,router_grant,noc_n04_single_1024-p0,,-1,8,router,input0,0,output,router_output_link,8,0,True,True,True,0,-1,True,True,False,True,physical_input_round_robin_winner,Independent oracle artifact
noc_n04_single_1024,0,29,10,5,output_flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f0,0,8,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,11,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,0,27,10,9,router_queue_visible,noc_n04_single_1024-p0,,-1,8,router,input0,0,output,router_output_link,0,8,True,True,False,0,-1,True,True,False,False,tail_complete_committed,Independent oracle artifact
noc_n04_single_1024,0,30,11,1,sink_flit_arrival_pending,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f0,0,8,sink,input0,0,sink,router_output_link,0,1,True,True,False,0,11,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n04_single_1024,0,31,11,5,output_flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f1,1,8,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,12,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,0,32,12,1,sink_flit_arrival_pending,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f1,1,8,sink,input0,0,sink,router_output_link,1,2,True,True,False,0,12,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n04_single_1024,0,33,12,5,output_flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f2,2,8,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,13,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,0,34,13,1,sink_flit_arrival_pending,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f2,2,8,sink,input0,0,sink,router_output_link,2,3,True,True,False,0,13,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n04_single_1024,0,35,13,5,output_flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f3,3,8,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,14,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,0,36,14,1,sink_flit_arrival_pending,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f3,3,8,sink,input0,0,sink,router_output_link,3,4,True,True,False,0,14,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n04_single_1024,0,37,14,5,output_flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f4,4,8,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,15,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,0,38,15,1,sink_flit_arrival_pending,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f4,4,8,sink,input0,0,sink,router_output_link,4,5,True,True,False,0,15,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n04_single_1024,0,39,15,5,output_flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f5,5,8,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,16,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,0,40,16,1,sink_flit_arrival_pending,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f5,5,8,sink,input0,0,sink,router_output_link,5,6,True,True,False,0,16,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n04_single_1024,0,41,16,5,output_flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f6,6,8,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,17,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,0,42,17,1,sink_flit_arrival_pending,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f6,6,8,sink,input0,0,sink,router_output_link,6,7,True,True,False,0,17,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n04_single_1024,0,43,17,5,output_flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f7,7,8,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,18,True,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,0,44,18,1,sink_tail_delivery,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f7,7,8,sink,input0,0,sink,router_output_link,7,8,True,True,False,0,18,True,True,True,True,tail_commits_packet_delivery,Independent oracle artifact
noc_n04_single_1024,1,0,0,0,injection_requested,noc_n04_single_1024-p0,,-1,8,source,input0,0,router,source_link,0,0,True,True,False,0,-1,False,False,False,False,phase0_writes_next,Independent oracle artifact
noc_n04_single_1024,1,2,1,5,flit_issue,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f0,0,8,source,input0,0,router,source_link,8,7,True,True,True,128,2,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,1,3,1,5,flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f0,0,8,source_link,input0,0,router,source_link,0,0,True,True,True,128,2,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n04_single_1024,1,1,1,9,source_visible,noc_n04_single_1024-p0,,-1,8,source,input0,0,router,source_link,0,8,True,True,False,0,-1,False,True,False,False,post_commit_current_state,Independent oracle artifact
noc_n04_single_1024,1,4,2,1,flit_arrival_pending,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f0,0,8,router_assembler,input0,0,router,source_link,0,1,True,True,False,0,2,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n04_single_1024,1,5,2,5,flit_issue,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f1,1,8,source,input0,0,router,source_link,7,6,True,True,True,128,3,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,1,6,2,5,flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f1,1,8,source_link,input0,0,router,source_link,0,0,True,True,True,128,3,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n04_single_1024,1,7,3,1,flit_arrival_pending,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f1,1,8,router_assembler,input0,0,router,source_link,1,2,True,True,False,0,3,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n04_single_1024,1,8,3,5,flit_issue,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f2,2,8,source,input0,0,router,source_link,6,5,True,True,True,128,4,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,1,9,3,5,flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f2,2,8,source_link,input0,0,router,source_link,0,0,True,True,True,128,4,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n04_single_1024,1,10,4,1,flit_arrival_pending,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f2,2,8,router_assembler,input0,0,router,source_link,2,3,True,True,False,0,4,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n04_single_1024,1,11,4,5,flit_issue,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f3,3,8,source,input0,0,router,source_link,5,4,True,True,True,128,5,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,1,12,4,5,flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f3,3,8,source_link,input0,0,router,source_link,0,0,True,True,True,128,5,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n04_single_1024,1,13,5,1,flit_arrival_pending,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f3,3,8,router_assembler,input0,0,router,source_link,3,4,True,True,False,0,5,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n04_single_1024,1,14,5,5,flit_issue,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f4,4,8,source,input0,0,router,source_link,4,3,True,True,True,128,6,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,1,15,5,5,flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f4,4,8,source_link,input0,0,router,source_link,0,0,True,True,True,128,6,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n04_single_1024,1,16,6,1,flit_arrival_pending,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f4,4,8,router_assembler,input0,0,router,source_link,4,5,True,True,False,0,6,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n04_single_1024,1,17,6,5,flit_issue,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f5,5,8,source,input0,0,router,source_link,3,2,True,True,True,128,7,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,1,18,6,5,flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f5,5,8,source_link,input0,0,router,source_link,0,0,True,True,True,128,7,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n04_single_1024,1,19,7,1,flit_arrival_pending,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f5,5,8,router_assembler,input0,0,router,source_link,5,6,True,True,False,0,7,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n04_single_1024,1,20,7,5,flit_issue,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f6,6,8,source,input0,0,router,source_link,2,1,True,True,True,128,8,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,1,21,7,5,flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f6,6,8,source_link,input0,0,router,source_link,0,0,True,True,True,128,8,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n04_single_1024,1,22,8,1,flit_arrival_pending,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f6,6,8,router_assembler,input0,0,router,source_link,6,7,True,True,False,0,8,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n04_single_1024,1,23,8,5,flit_issue,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f7,7,8,source,input0,0,router,source_link,1,0,True,True,True,128,9,True,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,1,24,8,5,flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f7,7,8,source_link,input0,0,router,source_link,0,0,True,True,True,128,9,True,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n04_single_1024,1,25,9,1,flit_arrival_pending,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f7,7,8,router_assembler,input0,0,router,source_link,7,8,True,True,False,0,9,True,False,False,False,tail_completes_packet,Independent oracle artifact
noc_n04_single_1024,1,26,9,1,tail_reassembly,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f7,7,8,router_assembler,input0,0,router,source_link,7,8,True,True,False,0,9,True,False,False,False,store_and_forward_tail_complete,Independent oracle artifact
noc_n04_single_1024,1,28,10,5,router_grant,noc_n04_single_1024-p0,,-1,8,router,input0,0,output,router_output_link,8,0,True,True,True,0,-1,True,True,False,True,physical_input_round_robin_winner,Independent oracle artifact
noc_n04_single_1024,1,29,10,5,output_flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f0,0,8,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,11,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,1,27,10,9,router_queue_visible,noc_n04_single_1024-p0,,-1,8,router,input0,0,output,router_output_link,0,8,True,True,False,0,-1,True,True,False,False,tail_complete_committed,Independent oracle artifact
noc_n04_single_1024,1,30,11,1,sink_flit_arrival_pending,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f0,0,8,sink,input0,0,sink,router_output_link,0,1,True,True,False,0,11,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n04_single_1024,1,31,11,5,output_flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f1,1,8,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,12,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,1,32,12,1,sink_flit_arrival_pending,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f1,1,8,sink,input0,0,sink,router_output_link,1,2,True,True,False,0,12,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n04_single_1024,1,33,12,5,output_flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f2,2,8,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,13,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,1,34,13,1,sink_flit_arrival_pending,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f2,2,8,sink,input0,0,sink,router_output_link,2,3,True,True,False,0,13,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n04_single_1024,1,35,13,5,output_flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f3,3,8,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,14,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,1,36,14,1,sink_flit_arrival_pending,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f3,3,8,sink,input0,0,sink,router_output_link,3,4,True,True,False,0,14,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n04_single_1024,1,37,14,5,output_flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f4,4,8,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,15,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,1,38,15,1,sink_flit_arrival_pending,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f4,4,8,sink,input0,0,sink,router_output_link,4,5,True,True,False,0,15,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n04_single_1024,1,39,15,5,output_flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f5,5,8,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,16,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,1,40,16,1,sink_flit_arrival_pending,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f5,5,8,sink,input0,0,sink,router_output_link,5,6,True,True,False,0,16,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n04_single_1024,1,41,16,5,output_flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f6,6,8,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,17,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,1,42,17,1,sink_flit_arrival_pending,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f6,6,8,sink,input0,0,sink,router_output_link,6,7,True,True,False,0,17,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n04_single_1024,1,43,17,5,output_flit_serialization,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f7,7,8,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,18,True,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n04_single_1024,1,44,18,1,sink_tail_delivery,noc_n04_single_1024-p0,noc_n04_single_1024-p0-f7,7,8,sink,input0,0,sink,router_output_link,7,8,True,True,False,0,18,True,True,True,True,tail_commits_packet_delivery,Independent oracle artifact
noc_n05_contend_128,0,0,0,0,injection_requested,noc_n05_contend_128-p0,,-1,1,source,input0,0,router,source_link,0,0,True,True,False,0,-1,False,False,False,False,phase0_writes_next,Independent oracle artifact
noc_n05_contend_128,0,7,0,0,injection_requested,noc_n05_contend_128-p1,,-1,1,source,input1,1,router,source_link,0,0,True,True,False,0,-1,False,False,False,False,phase0_writes_next,Independent oracle artifact
noc_n05_contend_128,0,2,1,5,flit_issue,noc_n05_contend_128-p0,noc_n05_contend_128-p0-f0,0,1,source,input0,0,router,source_link,1,0,True,True,True,128,2,True,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n05_contend_128,0,3,1,5,flit_serialization,noc_n05_contend_128-p0,noc_n05_contend_128-p0-f0,0,1,source_link,input0,0,router,source_link,0,0,True,True,True,128,2,True,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n05_contend_128,0,9,1,5,flit_issue,noc_n05_contend_128-p1,noc_n05_contend_128-p1-f0,0,1,source,input1,1,router,source_link,1,0,True,True,True,128,2,True,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n05_contend_128,0,10,1,5,flit_serialization,noc_n05_contend_128-p1,noc_n05_contend_128-p1-f0,0,1,source_link,input1,1,router,source_link,0,0,True,True,True,128,2,True,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n05_contend_128,0,1,1,9,source_visible,noc_n05_contend_128-p0,,-1,1,source,input0,0,router,source_link,0,1,True,True,False,0,-1,False,True,False,False,post_commit_current_state,Independent oracle artifact
noc_n05_contend_128,0,8,1,9,source_visible,noc_n05_contend_128-p1,,-1,1,source,input1,1,router,source_link,0,1,True,True,False,0,-1,False,True,False,False,post_commit_current_state,Independent oracle artifact
noc_n05_contend_128,0,4,2,1,flit_arrival_pending,noc_n05_contend_128-p0,noc_n05_contend_128-p0-f0,0,1,router_assembler,input0,0,router,source_link,0,1,True,True,False,0,2,True,False,False,False,tail_completes_packet,Independent oracle artifact
noc_n05_contend_128,0,5,2,1,tail_reassembly,noc_n05_contend_128-p0,noc_n05_contend_128-p0-f0,0,1,router_assembler,input0,0,router,source_link,0,1,True,True,False,0,2,True,False,False,False,store_and_forward_tail_complete,Independent oracle artifact
noc_n05_contend_128,0,11,2,1,flit_arrival_pending,noc_n05_contend_128-p1,noc_n05_contend_128-p1-f0,0,1,router_assembler,input1,1,router,source_link,0,1,True,True,False,0,2,True,False,False,False,tail_completes_packet,Independent oracle artifact
noc_n05_contend_128,0,12,2,1,tail_reassembly,noc_n05_contend_128-p1,noc_n05_contend_128-p1-f0,0,1,router_assembler,input1,1,router,source_link,0,1,True,True,False,0,2,True,False,False,False,store_and_forward_tail_complete,Independent oracle artifact
noc_n05_contend_128,0,14,3,5,router_grant,noc_n05_contend_128-p0,,-1,1,router,input0,0,output,router_output_link,1,0,True,True,True,0,-1,True,True,False,True,physical_input_round_robin_winner,Independent oracle artifact
noc_n05_contend_128,0,15,3,5,output_flit_serialization,noc_n05_contend_128-p0,noc_n05_contend_128-p0-f0,0,1,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,4,True,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n05_contend_128,0,17,3,5,router_stall,noc_n05_contend_128-p1,,-1,1,router,input1,1,output,router_output_link,1,1,False,True,False,0,-1,True,True,False,False,physical_input_round_robin,Independent oracle artifact
noc_n05_contend_128,0,6,3,9,router_queue_visible,noc_n05_contend_128-p0,,-1,1,router,input0,0,output,router_output_link,0,1,True,True,False,0,-1,True,True,False,False,tail_complete_committed,Independent oracle artifact
noc_n05_contend_128,0,13,3,9,router_queue_visible,noc_n05_contend_128-p1,,-1,1,router,input1,1,output,router_output_link,0,1,True,True,False,0,-1,True,True,False,False,tail_complete_committed,Independent oracle artifact
noc_n05_contend_128,0,16,4,1,sink_tail_delivery,noc_n05_contend_128-p0,noc_n05_contend_128-p0-f0,0,1,sink,input0,0,sink,router_output_link,0,1,True,True,False,0,4,True,True,True,True,tail_commits_packet_delivery,Independent oracle artifact
noc_n05_contend_128,0,18,4,5,router_grant,noc_n05_contend_128-p1,,-1,1,router,input1,1,output,router_output_link,1,0,True,True,True,0,-1,True,True,False,True,round_robin_cursor_advanced,Independent oracle artifact
noc_n05_contend_128,0,19,4,5,output_flit_serialization,noc_n05_contend_128-p1,noc_n05_contend_128-p1-f0,0,1,router_output_link,input1,1,sink,router_output_link,0,0,True,True,True,128,5,True,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n05_contend_128,0,20,5,1,sink_tail_delivery,noc_n05_contend_128-p1,noc_n05_contend_128-p1-f0,0,1,sink,input1,1,sink,router_output_link,0,1,True,True,False,0,5,True,True,True,True,tail_commits_packet_delivery,Independent oracle artifact
noc_n05_contend_128,1,0,0,0,injection_requested,noc_n05_contend_128-p0,,-1,1,source,input0,0,router,source_link,0,0,True,True,False,0,-1,False,False,False,False,phase0_writes_next,Independent oracle artifact
noc_n05_contend_128,1,7,0,0,injection_requested,noc_n05_contend_128-p1,,-1,1,source,input1,1,router,source_link,0,0,True,True,False,0,-1,False,False,False,False,phase0_writes_next,Independent oracle artifact
noc_n05_contend_128,1,2,1,5,flit_issue,noc_n05_contend_128-p0,noc_n05_contend_128-p0-f0,0,1,source,input0,0,router,source_link,1,0,True,True,True,128,2,True,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n05_contend_128,1,3,1,5,flit_serialization,noc_n05_contend_128-p0,noc_n05_contend_128-p0-f0,0,1,source_link,input0,0,router,source_link,0,0,True,True,True,128,2,True,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n05_contend_128,1,9,1,5,flit_issue,noc_n05_contend_128-p1,noc_n05_contend_128-p1-f0,0,1,source,input1,1,router,source_link,1,0,True,True,True,128,2,True,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n05_contend_128,1,10,1,5,flit_serialization,noc_n05_contend_128-p1,noc_n05_contend_128-p1-f0,0,1,source_link,input1,1,router,source_link,0,0,True,True,True,128,2,True,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n05_contend_128,1,1,1,9,source_visible,noc_n05_contend_128-p0,,-1,1,source,input0,0,router,source_link,0,1,True,True,False,0,-1,False,True,False,False,post_commit_current_state,Independent oracle artifact
noc_n05_contend_128,1,8,1,9,source_visible,noc_n05_contend_128-p1,,-1,1,source,input1,1,router,source_link,0,1,True,True,False,0,-1,False,True,False,False,post_commit_current_state,Independent oracle artifact
noc_n05_contend_128,1,4,2,1,flit_arrival_pending,noc_n05_contend_128-p0,noc_n05_contend_128-p0-f0,0,1,router_assembler,input0,0,router,source_link,0,1,True,True,False,0,2,True,False,False,False,tail_completes_packet,Independent oracle artifact
noc_n05_contend_128,1,5,2,1,tail_reassembly,noc_n05_contend_128-p0,noc_n05_contend_128-p0-f0,0,1,router_assembler,input0,0,router,source_link,0,1,True,True,False,0,2,True,False,False,False,store_and_forward_tail_complete,Independent oracle artifact
noc_n05_contend_128,1,11,2,1,flit_arrival_pending,noc_n05_contend_128-p1,noc_n05_contend_128-p1-f0,0,1,router_assembler,input1,1,router,source_link,0,1,True,True,False,0,2,True,False,False,False,tail_completes_packet,Independent oracle artifact
noc_n05_contend_128,1,12,2,1,tail_reassembly,noc_n05_contend_128-p1,noc_n05_contend_128-p1-f0,0,1,router_assembler,input1,1,router,source_link,0,1,True,True,False,0,2,True,False,False,False,store_and_forward_tail_complete,Independent oracle artifact
noc_n05_contend_128,1,14,3,5,router_grant,noc_n05_contend_128-p0,,-1,1,router,input0,0,output,router_output_link,1,0,True,True,True,0,-1,True,True,False,True,physical_input_round_robin_winner,Independent oracle artifact
